FirstName,Region,Ethnicity,pred_1,pred_1_score,pred_2,pred_2_score
erling,Norway,White,White,1.0,N/A,-1.0
erling,Denmark,White,White,1.0,N/A,-1.0
erling,Sweden,White,White,1.0,N/A,-1.0
abdelhak,Morocco,White,White,1.0,N/A,-1.0
abdelhak,Algeria,White,White,1.0,N/A,-1.0
moonika,Estonia,White,White,1.0,N/A,-1.0
arvi,Estonia,White,White,1.0,N/A,-1.0
arvi,Finland,White,White,1.0,N/A,-1.0
talaat,Egypt,White,White,1.0,N/A,-1.0
mohamed,Iran,White,White,0.4,Hispanic,0.3
mohamed,Sudan,White,White,0.4,Hispanic,0.3
mohamed,Egypt,White,White,0.4,Hispanic,0.3
mohamed,Syria,White,White,0.4,Hispanic,0.3
mohamed,Tunisia,White,White,0.4,Hispanic,0.3
mohamed,Malaysia,Asian,White,0.4,Hispanic,0.3
mohamed,Saudi Arabia,White,White,0.4,Hispanic,0.3
mohamed,Bahrain,White,White,0.4,Hispanic,0.3
mohamed,Iraq,White,White,0.4,Hispanic,0.3
mohamed,Kuwait,White,White,0.4,Hispanic,0.3
mohamed,United Arab Emirates,White,White,0.4,Hispanic,0.3
mohamed,Morocco,White,White,0.4,Hispanic,0.3
mohamed,Somalia,White,White,0.4,Hispanic,0.3
mohamed,Bangladesh,White,White,0.4,Hispanic,0.3
mohamed,Algeria,White,White,0.4,Hispanic,0.3
mohamed,Lebanon,White,White,0.4,Hispanic,0.3
mohamed,Qatar,White,White,0.4,Hispanic,0.3
mohamed,Jordan,White,White,0.4,Hispanic,0.3
mohamed,Oman,White,White,0.4,Hispanic,0.3
mohamed,Yemen,White,White,0.4,Hispanic,0.3
mohamed,Niger,Black,White,0.4,Hispanic,0.3
mohamed,Maldives,White,White,0.4,Hispanic,0.3
mohamed,Comoros,Black,White,0.4,Hispanic,0.3
mohamed,Pakistan,White,White,0.4,Hispanic,0.3
mohamed,Sierra Leone,Black,White,0.4,Hispanic,0.3
mohamed,Libya,White,White,0.4,Hispanic,0.3
mohamed,Turkey,White,White,0.4,Hispanic,0.3
mohamed,Mali,Black,White,0.4,Hispanic,0.3
mohamed,Guinea,Black,White,0.4,Hispanic,0.3
mohamed,Senegal,Black,White,0.4,Hispanic,0.3
mohamed,Tanzania,Black,White,0.4,Hispanic,0.3
mohamed,Ghana,Black,White,0.4,Hispanic,0.3
mohamed,Brunei,Asian,White,0.4,Hispanic,0.3
mohamed,Djibouti,Black,White,0.4,Hispanic,0.3
mohamed,Ethiopia,Black,White,0.4,Hispanic,0.3
mohamed,Suriname,Black,White,0.4,Hispanic,0.3
mohamed,Kenya,Black,White,0.4,Hispanic,0.3
mohamed,Uganda,Black,White,0.4,Hispanic,0.3
mohamed,Indonesia,Asian,White,0.4,Hispanic,0.3
mohamed,Mauritania,White,White,0.4,Hispanic,0.3
mohamed,Democratic Republic of the Congo,Black,White,0.4,Hispanic,0.3
borislav,Bulgaria,White,White,1.0,N/A,-1.0
borislav,Serbia,White,White,1.0,N/A,-1.0
georgi,Bulgaria,White,White,0.9,Asian,0.1
georgi,Georgia,White,White,0.9,Asian,0.1
georgi,Russia,White,White,0.9,Asian,0.1
ivan,Bulgaria,White,White,0.7,Hispanic,0.3
ivan,Russia,White,White,0.7,Hispanic,0.3
ivan,Serbia,White,White,0.7,Hispanic,0.3
ivan,New Zealand,Asian,White,0.7,Hispanic,0.3
ivan,Ukraine,White,White,0.7,Hispanic,0.3
ivan,Kazakhstan,White,White,0.7,Hispanic,0.3
ivan,Slovakia,White,White,0.7,Hispanic,0.3
ivan,Sierra Leone,Black,White,0.7,Hispanic,0.3
ivan,Argentina,Hispanic,White,0.7,Hispanic,0.3
ivan,Romania,White,White,0.7,Hispanic,0.3
ivan,Kyrgyzstan,White,White,0.7,Hispanic,0.3
ivan,Czech Republic,White,White,0.7,Hispanic,0.3
ivan,Croatia,White,White,0.7,Hispanic,0.3
ivan,Uzbekistan,White,White,0.7,Hispanic,0.3
ivan,South Africa,Black,White,0.7,Hispanic,0.3
ivan,Ecuador,Hispanic,White,0.7,Hispanic,0.3
ivan,Norway,White,White,0.7,Hispanic,0.3
ivan,Colombia,Hispanic,White,0.7,Hispanic,0.3
ivan,Brazil,Hispanic,White,0.7,Hispanic,0.3
ivan,Belarus,White,White,0.7,Hispanic,0.3
ivan,India,Asian,White,0.7,Hispanic,0.3
ivan,Saint Lucia,Hispanic,White,0.7,Hispanic,0.3
ivan,Switzerland,White,White,0.7,Hispanic,0.3
ivan,Denmark,White,White,0.7,Hispanic,0.3
ivan,Sweden,White,White,0.7,Hispanic,0.3
ivan,Moldova,White,White,0.7,Hispanic,0.3
ivan,United Arab Emirates,White,White,0.7,Hispanic,0.3
ivan,Seychelles,White,White,0.7,Hispanic,0.3
ivan,Slovenia,White,White,0.7,Hispanic,0.3
ivan,Peru,Hispanic,White,0.7,Hispanic,0.3
ivan,Papua New Guinea,Black,White,0.7,Hispanic,0.3
mikhail,Bulgaria,White,White,0.8,Hispanic,0.2
mikhail,Russia,White,White,0.8,Hispanic,0.2
mikhail,Greece,White,White,0.8,Hispanic,0.2
mikhail,Belarus,White,White,0.8,Hispanic,0.2
mikhail,Kazakhstan,White,White,0.8,Hispanic,0.2
mikhail,Austria,White,White,0.8,Hispanic,0.2
mikhail,New Zealand,Asian,White,0.8,Hispanic,0.2
mikhail,Uzbekistan,White,White,0.8,Hispanic,0.2
patimat,Azerbaijan,White,White,1.0,N/A,-1.0
mariya,Russia,White,White,1.0,N/A,-1.0
mariya,Ukraine,White,White,1.0,N/A,-1.0
mariya,Belarus,White,White,1.0,N/A,-1.0
mariya,Uzbekistan,White,White,1.0,N/A,-1.0
mariya,Bulgaria,White,White,1.0,N/A,-1.0
mariya,Kazakhstan,White,White,1.0,N/A,-1.0
mariya,Kyrgyzstan,White,White,1.0,N/A,-1.0
mariya,Azerbaijan,White,White,1.0,N/A,-1.0
pablo,Argentina,Hispanic,Hispanic,0.4,White,0.2
pablo,Puerto Rico,Hispanic,Hispanic,0.4,White,0.2
pablo,Uruguay,Hispanic,Hispanic,0.4,White,0.2
pablo,Peru,Hispanic,Hispanic,0.4,White,0.2
pablo,Honduras,Hispanic,Hispanic,0.4,White,0.2
pablo,Venezuela,Hispanic,Hispanic,0.4,White,0.2
pablo,Switzerland,White,Hispanic,0.4,White,0.2
pablo,Costa Rica,Hispanic,Hispanic,0.4,White,0.2
pablo,Ecuador,Hispanic,Hispanic,0.4,White,0.2
pablo,Mexico,Hispanic,Hispanic,0.4,White,0.2
pablo,Chile,Hispanic,Hispanic,0.4,White,0.2
pablo,Cuba,Hispanic,Hispanic,0.4,White,0.2
pablo,Paraguay,Hispanic,Hispanic,0.4,White,0.2
pablo,Sweden,White,Hispanic,0.4,White,0.2
pablo,Colombia,Hispanic,Hispanic,0.4,White,0.2
pablo,Panama,Hispanic,Hispanic,0.4,White,0.2
pablo,Jamaica,Hispanic,Hispanic,0.4,White,0.2
pablo,Guatemala,Hispanic,Hispanic,0.4,White,0.2
pablo,Philippines,Asian,Hispanic,0.4,White,0.2
jess,Cuba,Hispanic,Hispanic,0.5,White,0.2
jess,Mexico,Hispanic,Hispanic,0.5,White,0.2
jess,Argentina,Hispanic,Hispanic,0.5,White,0.2
jess,Venezuela,Hispanic,Hispanic,0.5,White,0.2
jess,Chile,Hispanic,Hispanic,0.5,White,0.2
jess,Brazil,Hispanic,Hispanic,0.5,White,0.2
jess,Puerto Rico,Hispanic,Hispanic,0.5,White,0.2
jess,Philippines,Asian,Hispanic,0.5,White,0.2
jess,Colombia,Hispanic,Hispanic,0.5,White,0.2
jess,Uruguay,Hispanic,Hispanic,0.5,White,0.2
jess,Dominican Republic,Hispanic,Hispanic,0.5,White,0.2
juan,Cuba,Hispanic,Asian,0.4,Hispanic,0.3
juan,Chile,Hispanic,Asian,0.4,Hispanic,0.3
juan,Argentina,Hispanic,Asian,0.4,Hispanic,0.3
juan,Mexico,Hispanic,Asian,0.4,Hispanic,0.3
juan,Costa Rica,Hispanic,Asian,0.4,Hispanic,0.3
juan,Colombia,Hispanic,Asian,0.4,Hispanic,0.3
juan,Nicaragua,Hispanic,Asian,0.4,Hispanic,0.3
juan,Uruguay,Hispanic,Asian,0.4,Hispanic,0.3
juan,Venezuela,Hispanic,Asian,0.4,Hispanic,0.3
juan,Puerto Rico,Hispanic,Asian,0.4,Hispanic,0.3
juan,Ecuador,Hispanic,Asian,0.4,Hispanic,0.3
juan,Peru,Hispanic,Asian,0.4,Hispanic,0.3
juan,Guatemala,Hispanic,Asian,0.4,Hispanic,0.3
juan,Curacao,Hispanic,Asian,0.4,Hispanic,0.3
juan,Boliva,Hispanic,Asian,0.4,Hispanic,0.3
juan,Dominican Republic,Hispanic,Asian,0.4,Hispanic,0.3
juan,Philippines,Asian,Asian,0.4,Hispanic,0.3
juan,South Africa,Black,Asian,0.4,Hispanic,0.3
juan,El Salvador,Hispanic,Asian,0.4,Hispanic,0.3
juan,Andorra,White,Asian,0.4,Hispanic,0.3
juan,Panama,Hispanic,Asian,0.4,Hispanic,0.3
juan,Paraguay,Hispanic,Asian,0.4,Hispanic,0.3
juan,Brazil,Hispanic,Asian,0.4,Hispanic,0.3
juan,Equatorial Guinea,Black,Asian,0.4,Hispanic,0.3
juan,Honduras,Hispanic,Asian,0.4,Hispanic,0.3
aleksey,Belarus,White,White,1.0,N/A,-1.0
aleksey,Russia,White,White,1.0,N/A,-1.0
aleksey,Uzbekistan,White,White,1.0,N/A,-1.0
aleksey,Kazakhstan,White,White,1.0,N/A,-1.0
aleksey,Israel,White,White,1.0,N/A,-1.0
aleksey,Azerbaijan,White,White,1.0,N/A,-1.0
aleksey,Kyrgyzstan,White,White,1.0,N/A,-1.0
mara,Argentina,Hispanic,Hispanic,0.5,White,0.5
mara,Venezuela,Hispanic,Hispanic,0.5,White,0.5
mara,Mexico,Hispanic,Hispanic,0.5,White,0.5
mara,Cuba,Hispanic,Hispanic,0.5,White,0.5
mara,Peru,Hispanic,Hispanic,0.5,White,0.5
mara,Paraguay,Hispanic,Hispanic,0.5,White,0.5
mara,Colombia,Hispanic,Hispanic,0.5,White,0.5
mara,Ecuador,Hispanic,Hispanic,0.5,White,0.5
mara,El Salvador,Hispanic,Hispanic,0.5,White,0.5
mara,Guatemala,Hispanic,Hispanic,0.5,White,0.5
mara,Portugal,White,Hispanic,0.5,White,0.5
mara,Panama,Hispanic,Hispanic,0.5,White,0.5
mara,Dominican Republic,Hispanic,Hispanic,0.5,White,0.5
mara,Puerto Rico,Hispanic,Hispanic,0.5,White,0.5
mara,Serbia,White,Hispanic,0.5,White,0.5
mara,Honduras,Hispanic,Hispanic,0.5,White,0.5
mara,Boliva,Hispanic,Hispanic,0.5,White,0.5
mara,Costa Rica,Hispanic,Hispanic,0.5,White,0.5
mara,Chile,Hispanic,Hispanic,0.5,White,0.5
giorgos,Greece,White,White,1.0,N/A,-1.0
giorgos,Cyprus,White,White,1.0,N/A,-1.0
jouan,Cameroon,Black,White,0.8,Hispanic,0.1
antoine,Cameroon,Black,Black,0.5,White,0.4
antoine,Saint Kitts,Hispanic,Black,0.5,White,0.4
antoine,Gabon,Black,Black,0.5,White,0.4
antoine,Lebanon,White,Black,0.5,White,0.4
antoine,Andorra,White,Black,0.5,White,0.4
antoine,Belgium,White,Black,0.5,White,0.4
antoine,Switzerland,White,Black,0.5,White,0.4
antoine,Burundi,Black,Black,0.5,White,0.4
antoine,Brazil,Hispanic,Black,0.5,White,0.4
antoine,Republic of Congo,Black,Black,0.5,White,0.4
antoine,Central African Republic,Black,Black,0.5,White,0.4
antoine,Egypt,White,Black,0.5,White,0.4
antoine,Netherlands,White,Black,0.5,White,0.4
antoine,Luxembourg,White,Black,0.5,White,0.4
salim,Turkey,White,White,0.9,Asian,0.1
salim,Algeria,White,White,0.9,Asian,0.1
salim,Colombia,Hispanic,White,0.9,Asian,0.1
salim,Sudan,White,White,0.9,Asian,0.1
salim,Trinidad,Hispanic,White,0.9,Asian,0.1
salim,Bulgaria,White,White,0.9,Asian,0.1
salim,Pakistan,White,White,0.9,Asian,0.1
carlos,Chile,Hispanic,Hispanic,0.6,White,0.3
carlos,Nicaragua,Hispanic,Hispanic,0.6,White,0.3
carlos,Mexico,Hispanic,Hispanic,0.6,White,0.3
carlos,Uruguay,Hispanic,Hispanic,0.6,White,0.3
carlos,Peru,Hispanic,Hispanic,0.6,White,0.3
carlos,Argentina,Hispanic,Hispanic,0.6,White,0.3
carlos,Portugal,White,Hispanic,0.6,White,0.3
carlos,Angola,Black,Hispanic,0.6,White,0.3
carlos,Costa Rica,Hispanic,Hispanic,0.6,White,0.3
carlos,Cuba,Hispanic,Hispanic,0.6,White,0.3
carlos,Colombia,Hispanic,Hispanic,0.6,White,0.3
carlos,Boliva,Hispanic,Hispanic,0.6,White,0.3
carlos,Puerto Rico,Hispanic,Hispanic,0.6,White,0.3
carlos,Honduras,Hispanic,Hispanic,0.6,White,0.3
carlos,Brazil,Hispanic,Hispanic,0.6,White,0.3
carlos,Philippines,Asian,Hispanic,0.6,White,0.3
carlos,Venezuela,Hispanic,Hispanic,0.6,White,0.3
carlos,Guatemala,Hispanic,Hispanic,0.6,White,0.3
carlos,Panama,Hispanic,Hispanic,0.6,White,0.3
carlos,El Salvador,Hispanic,Hispanic,0.6,White,0.3
carlos,Andorra,White,Hispanic,0.6,White,0.3
carlos,Paraguay,Hispanic,Hispanic,0.6,White,0.3
carlos,Ecuador,Hispanic,Hispanic,0.6,White,0.3
carlos,Dominican Republic,Hispanic,Hispanic,0.6,White,0.3
carlos,Switzerland,White,Hispanic,0.6,White,0.3
carlos,New Zealand,Asian,Hispanic,0.6,White,0.3
carlos,Ireland,White,Hispanic,0.6,White,0.3
carlos,Hungary,White,Hispanic,0.6,White,0.3
carlos,Trinidad,Hispanic,Hispanic,0.6,White,0.3
georgios,Greece,White,White,0.8,Black,0.1
georgios,Cyprus,White,White,0.8,Black,0.1
georgios,Georgia,White,White,0.8,Black,0.1
enrique,Mexico,Hispanic,Hispanic,0.7,White,0.2
enrique,Chile,Hispanic,Hispanic,0.7,White,0.2
enrique,Peru,Hispanic,Hispanic,0.7,White,0.2
enrique,El Salvador,Hispanic,Hispanic,0.7,White,0.2
enrique,Uruguay,Hispanic,Hispanic,0.7,White,0.2
enrique,Philippines,Asian,Hispanic,0.7,White,0.2
enrique,Argentina,Hispanic,Hispanic,0.7,White,0.2
enrique,Cuba,Hispanic,Hispanic,0.7,White,0.2
enrique,Guatemala,Hispanic,Hispanic,0.7,White,0.2
enrique,Venezuela,Hispanic,Hispanic,0.7,White,0.2
enrique,Puerto Rico,Hispanic,Hispanic,0.7,White,0.2
enrique,Ecuador,Hispanic,Hispanic,0.7,White,0.2
enrique,Costa Rica,Hispanic,Hispanic,0.7,White,0.2
enrique,Colombia,Hispanic,Hispanic,0.7,White,0.2
enrique,Boliva,Hispanic,Hispanic,0.7,White,0.2
enrique,Portugal,White,Hispanic,0.7,White,0.2
