FirstName,Region,Ethnicity,pred_1,pred_1_score,pred_2,pred_2_score
nils,Switzerland,European,European,0.6,Nordic,0.4
nils,Chile,Hispanic,European,0.6,Nordic,0.4
nils,Netherlands,European,European,0.6,Nordic,0.4
alf,Norway,Nordic,Nordic,0.9,European,0.1
alf,Sweden,Nordic,Nordic,0.9,European,0.1
alf,Denmark,Nordic,Nordic,0.9,European,0.1
alf,Finland,Nordic,Nordic,0.9,European,0.1
agnes,Norway,Nordic,European,0.3,African,0.3
agnes,Netherlands,European,European,0.3,African,0.3
agnes,Malawi,African,European,0.3,African,0.3
agnes,Belgium,European,European,0.3,African,0.3
agnes,Grenada,Hispanic,European,0.3,African,0.3
agnes,Nigeria,African,European,0.3,African,0.3
agnes,Namibia,African,European,0.3,African,0.3
johan,Netherlands,European,European,0.4,Nordic,0.3
johan,Sweden,Nordic,European,0.4,Nordic,0.3
johan,Denmark,Nordic,European,0.4,Nordic,0.3
johan,Norway,Nordic,European,0.4,Nordic,0.3
johan,Belgium,European,European,0.4,Nordic,0.3
johan,Colombia,Hispanic,European,0.4,Nordic,0.3
johan,South Africa,African,European,0.4,Nordic,0.3
johan,Zimbabwe,European,European,0.4,Nordic,0.3
johan,Finland,Nordic,European,0.4,Nordic,0.3
johan,Russia,European,European,0.4,Nordic,0.3
johan,Czech Republic,European,European,0.4,Nordic,0.3
johan,Estonia,European,European,0.4,Nordic,0.3
willemien,Netherlands,European,European,1.0,N/A,-1.0
pepijn,Netherlands,European,European,0.5,Nordic,0.2
evald,Estonia,European,Nordic,0.8,European,0.1
olav,Norway,Nordic,Nordic,0.7,European,0.3
mika,Finland,Nordic,East Asian,0.3,European,0.2
mika,Sweden,Nordic,East Asian,0.3,European,0.2
mika,Japan,East Asian,East Asian,0.3,European,0.2
dagfinn,Norway,Nordic,Nordic,0.9,European,0.1
stefan,Netherlands,European,European,0.6,Hispanic,0.2
stefan,Bulgaria,European,European,0.6,Hispanic,0.2
stefan,Poland,European,European,0.6,Hispanic,0.2
stefan,Switzerland,European,European,0.6,Hispanic,0.2
stefan,Cayman Islands,Hispanic,European,0.6,Hispanic,0.2
stefan,Serbia,European,European,0.6,Hispanic,0.2
stefan,South Africa,African,European,0.6,Hispanic,0.2
stefan,Austria,European,European,0.6,Hispanic,0.2
stefan,Sweden,Nordic,European,0.6,Hispanic,0.2
stefan,Belgium,European,European,0.6,Hispanic,0.2
stefan,Denmark,Nordic,European,0.6,Hispanic,0.2
stefan,Russia,European,European,0.6,Hispanic,0.2
stefan,Republic of Congo,African,European,0.6,Hispanic,0.2
ann,Norway,Nordic,European,0.5,Hispanic,0.5
ann,Sweden,Nordic,European,0.5,Hispanic,0.5
ann,New Zealand,East Asian,European,0.5,Hispanic,0.5
ann,South Africa,African,European,0.5,Hispanic,0.5
ann,Belgium,European,European,0.5,Hispanic,0.5
ann,Mexico,Hispanic,European,0.5,Hispanic,0.5
ann,Denmark,Nordic,European,0.5,Hispanic,0.5
ann,Puerto Rico,Hispanic,European,0.5,Hispanic,0.5
ann,Ireland,Celtic English,European,0.5,Hispanic,0.5
ann,Papua New Guinea,African,European,0.5,Hispanic,0.5
karl,Norway,Nordic,European,0.5,Hispanic,0.2
karl,Finland,Nordic,European,0.5,Hispanic,0.2
karl,Sweden,Nordic,European,0.5,Hispanic,0.2
karl,Austria,European,European,0.5,Hispanic,0.2
karl,Denmark,Nordic,European,0.5,Hispanic,0.2
karl,Switzerland,European,European,0.5,Hispanic,0.2
karl,Romania,European,European,0.5,Hispanic,0.2
karl,Antigua,Hispanic,European,0.5,Hispanic,0.2
karl,Estonia,European,European,0.5,Hispanic,0.2
karl,Czech Republic,European,European,0.5,Hispanic,0.2
karl,Russia,European,European,0.5,Hispanic,0.2
karl,Jamaica,Hispanic,European,0.5,Hispanic,0.2
karl,South Africa,African,European,0.5,Hispanic,0.2
karl,Iceland,European,European,0.5,Hispanic,0.2
lars,Norway,Nordic,European,0.5,Nordic,0.1
lars,Sweden,Nordic,European,0.5,Nordic,0.1
lars,Denmark,Nordic,European,0.5,Nordic,0.1
lars,Brazil,Hispanic,European,0.5,Nordic,0.1
lars,Netherlands,European,European,0.5,Nordic,0.1
lars,Finland,Nordic,European,0.5,Nordic,0.1
lars,Switzerland,European,European,0.5,Nordic,0.1
roald,Norway,Nordic,Nordic,0.8,European,0.2
roald,Netherlands,European,Nordic,0.8,European,0.2
rolf,Norway,Nordic,European,0.4,Nordic,0.4
rolf,Finland,Nordic,European,0.4,Nordic,0.4
rolf,Sweden,Nordic,European,0.4,Nordic,0.4
rolf,Switzerland,European,European,0.4,Nordic,0.4
rolf,Brazil,Hispanic,European,0.4,Nordic,0.4
rolf,Chile,Hispanic,European,0.4,Nordic,0.4
rolf,Austria,European,European,0.4,Nordic,0.4
rolf,Israel,Jewish,European,0.4,Nordic,0.4
rolf,Denmark,Nordic,European,0.4,Nordic,0.4
rolf,South Africa,African,European,0.4,Nordic,0.4
thomas,Norway,Nordic,European,0.3,Hispanic,0.2
thomas,Sweden,Nordic,European,0.3,Hispanic,0.2
thomas,Denmark,Nordic,European,0.3,Hispanic,0.2
thomas,Madagascar,African,European,0.3,Hispanic,0.2
thomas,New Zealand,East Asian,European,0.3,Hispanic,0.2
thomas,Ghana,African,European,0.3,Hispanic,0.2
thomas,Uganda,African,European,0.3,Hispanic,0.2
thomas,Austria,European,European,0.3,Hispanic,0.2
thomas,Ireland,Celtic English,European,0.3,Hispanic,0.2
thomas,Liechtenstein,European,European,0.3,Hispanic,0.2
thomas,Argentina,Hispanic,European,0.3,Hispanic,0.2
thomas,Greece,Greek,European,0.3,Hispanic,0.2
thomas,Netherlands,European,European,0.3,Hispanic,0.2
thomas,Switzerland,European,European,0.3,Hispanic,0.2
thomas,Chile,Hispanic,European,0.3,Hispanic,0.2
thomas,Belgium,European,European,0.3,Hispanic,0.2
thomas,Zambia,African,European,0.3,Hispanic,0.2
thomas,Saint Vincent,Hispanic,European,0.3,Hispanic,0.2
thomas,Cameroon,African,European,0.3,Hispanic,0.2
thomas,Sierra Leone,African,European,0.3,Hispanic,0.2
thomas,Liberia,African,European,0.3,Hispanic,0.2
thomas,South Africa,African,European,0.3,Hispanic,0.2
thomas,Brazil,Hispanic,European,0.3,Hispanic,0.2
thomas,Finland,Nordic,European,0.3,Hispanic,0.2
thomas,Malaysia,East Asian,European,0.3,Hispanic,0.2
thomas,Croatia,European,European,0.3,Hispanic,0.2
thomas,Kenya,African,European,0.3,Hispanic,0.2
thomas,Bahamas,Hispanic,European,0.3,Hispanic,0.2
thomas,Nigeria,African,European,0.3,Hispanic,0.2
thomas,Luxembourg,European,European,0.3,Hispanic,0.2
thomas,Fiji,East Asian,European,0.3,Hispanic,0.2
thomas,Puerto Rico,Hispanic,European,0.3,Hispanic,0.2
morten,Norway,Nordic,Nordic,0.5,Hispanic,0.2
morten,Denmark,Nordic,Nordic,0.5,Hispanic,0.2
meelis,Estonia,European,European,0.6,Nordic,0.4
hakon,Norway,Nordic,Nordic,1.0,N/A,-1.0
hakon,Sweden,Nordic,Nordic,1.0,N/A,-1.0
hans,Norway,Nordic,European,0.6,Hispanic,0.2
hans,Switzerland,European,European,0.6,Hispanic,0.2
hans,Sweden,Nordic,European,0.6,Hispanic,0.2
hans,Denmark,Nordic,European,0.6,Hispanic,0.2
hans,New Zealand,East Asian,European,0.6,Hispanic,0.2
hans,Austria,European,European,0.6,Hispanic,0.2
hans,Netherlands,European,European,0.6,Hispanic,0.2
hans,Liechtenstein,European,European,0.6,Hispanic,0.2
hans,Finland,Nordic,European,0.6,Hispanic,0.2
hans,Brazil,Hispanic,European,0.6,Hispanic,0.2
hans,Romania,European,European,0.6,Hispanic,0.2
hans,Tonga,East Asian,European,0.6,Hispanic,0.2
hans,Chile,Hispanic,European,0.6,Hispanic,0.2
hans,Czech Republic,European,European,0.6,Hispanic,0.2
hans,Serbia,European,European,0.6,Hispanic,0.2
hans,Belgium,European,European,0.6,Hispanic,0.2
erling,Norway,Nordic,Nordic,0.8,European,0.2
erling,Denmark,Nordic,Nordic,0.8,European,0.2
erling,Sweden,Nordic,Nordic,0.8,European,0.2
abdelhak,Morocco,Muslim,Muslim,0.9,African,0.1
abdelhak,Algeria,Muslim,Muslim,0.9,African,0.1
moonika,Estonia,European,Nordic,0.8,European,0.2
arvi,Estonia,European,European,0.7,Nordic,0.2
arvi,Finland,Nordic,European,0.7,Nordic,0.2
talaat,Egypt,Muslim,Muslim,0.9,African,0.1
mohamed,Iran,Muslim,Hispanic,0.4,European,0.3
mohamed,Sudan,Muslim,Hispanic,0.4,European,0.3
mohamed,Egypt,Muslim,Hispanic,0.4,European,0.3
mohamed,Syria,Muslim,Hispanic,0.4,European,0.3
mohamed,Tunisia,Muslim,Hispanic,0.4,European,0.3
mohamed,Malaysia,East Asian,Hispanic,0.4,European,0.3
mohamed,Saudi Arabia,Muslim,Hispanic,0.4,European,0.3
mohamed,Bahrain,Muslim,Hispanic,0.4,European,0.3
mohamed,Iraq,Muslim,Hispanic,0.4,European,0.3
mohamed,Kuwait,Muslim,Hispanic,0.4,European,0.3
mohamed,United Arab Emirates,Muslim,Hispanic,0.4,European,0.3
mohamed,Morocco,Muslim,Hispanic,0.4,European,0.3
mohamed,Somalia,Muslim,Hispanic,0.4,European,0.3
mohamed,Bangladesh,Muslim,Hispanic,0.4,European,0.3
mohamed,Algeria,Muslim,Hispanic,0.4,European,0.3
mohamed,Lebanon,Muslim,Hispanic,0.4,European,0.3
mohamed,Qatar,Muslim,Hispanic,0.4,European,0.3
mohamed,Jordan,Muslim,Hispanic,0.4,European,0.3
mohamed,Oman,Muslim,Hispanic,0.4,European,0.3
mohamed,Yemen,Muslim,Hispanic,0.4,European,0.3
mohamed,Niger,African,Hispanic,0.4,European,0.3
mohamed,Maldives,Muslim,Hispanic,0.4,European,0.3
mohamed,Comoros,African,Hispanic,0.4,European,0.3
mohamed,Pakistan,Muslim,Hispanic,0.4,European,0.3
mohamed,Sierra Leone,African,Hispanic,0.4,European,0.3
mohamed,Libya,Muslim,Hispanic,0.4,European,0.3
mohamed,Turkey,Muslim,Hispanic,0.4,European,0.3
mohamed,Mali,African,Hispanic,0.4,European,0.3
mohamed,Guinea,African,Hispanic,0.4,European,0.3
mohamed,Senegal,African,Hispanic,0.4,European,0.3
mohamed,Tanzania,African,Hispanic,0.4,European,0.3
mohamed,Ghana,African,Hispanic,0.4,European,0.3
mohamed,Brunei,East Asian,Hispanic,0.4,European,0.3
mohamed,Djibouti,African,Hispanic,0.4,European,0.3
mohamed,Ethiopia,African,Hispanic,0.4,European,0.3
mohamed,Suriname,African,Hispanic,0.4,European,0.3
mohamed,Kenya,African,Hispanic,0.4,European,0.3
mohamed,Uganda,African,Hispanic,0.4,European,0.3
mohamed,Indonesia,East Asian,Hispanic,0.4,European,0.3
mohamed,Mauritania,Muslim,Hispanic,0.4,European,0.3
mohamed,Democratic Republic of the Congo,African,Hispanic,0.4,European,0.3
borislav,Bulgaria,European,European,0.9,Nordic,0.1
borislav,Serbia,European,European,0.9,Nordic,0.1
georgi,Bulgaria,European,European,0.8,Hispanic,0.1
georgi,Georgia,European,European,0.8,Hispanic,0.1
georgi,Russia,European,European,0.8,Hispanic,0.1
ivan,Bulgaria,European,Hispanic,0.5,European,0.3
ivan,Russia,European,Hispanic,0.5,European,0.3
ivan,Serbia,European,Hispanic,0.5,European,0.3
ivan,New Zealand,East Asian,Hispanic,0.5,European,0.3
ivan,Ukraine,European,Hispanic,0.5,European,0.3
ivan,Kazakhstan,Muslim,Hispanic,0.5,European,0.3
ivan,Slovakia,European,Hispanic,0.5,European,0.3
ivan,Sierra Leone,African,Hispanic,0.5,European,0.3
ivan,Argentina,Hispanic,Hispanic,0.5,European,0.3
ivan,Romania,European,Hispanic,0.5,European,0.3
ivan,Kyrgyzstan,Muslim,Hispanic,0.5,European,0.3
ivan,Czech Republic,European,Hispanic,0.5,European,0.3
ivan,Croatia,European,Hispanic,0.5,European,0.3
ivan,Uzbekistan,Muslim,Hispanic,0.5,European,0.3
ivan,South Africa,African,Hispanic,0.5,European,0.3
ivan,Ecuador,Hispanic,Hispanic,0.5,European,0.3
ivan,Norway,Nordic,Hispanic,0.5,European,0.3
ivan,Colombia,Hispanic,Hispanic,0.5,European,0.3
ivan,Brazil,Hispanic,Hispanic,0.5,European,0.3
ivan,Belarus,European,Hispanic,0.5,European,0.3
ivan,India,South Asian,Hispanic,0.5,European,0.3
ivan,Saint Lucia,Hispanic,Hispanic,0.5,European,0.3
ivan,Switzerland,European,Hispanic,0.5,European,0.3
ivan,Denmark,Nordic,Hispanic,0.5,European,0.3
ivan,Sweden,Nordic,Hispanic,0.5,European,0.3
ivan,Moldova,European,Hispanic,0.5,European,0.3
ivan,United Arab Emirates,Muslim,Hispanic,0.5,European,0.3
ivan,Seychelles,Muslim,Hispanic,0.5,European,0.3
ivan,Slovenia,European,Hispanic,0.5,European,0.3
ivan,Peru,Hispanic,Hispanic,0.5,European,0.3
ivan,Papua New Guinea,African,Hispanic,0.5,European,0.3
mikhail,Bulgaria,European,European,0.6,Hispanic,0.2
mikhail,Russia,European,European,0.6,Hispanic,0.2
mikhail,Greece,Greek,European,0.6,Hispanic,0.2
mikhail,Belarus,European,European,0.6,Hispanic,0.2
mikhail,Kazakhstan,Muslim,European,0.6,Hispanic,0.2
mikhail,Austria,European,European,0.6,Hispanic,0.2
mikhail,New Zealand,East Asian,European,0.6,Hispanic,0.2
mikhail,Uzbekistan,Muslim,European,0.6,Hispanic,0.2
patimat,Azerbaijan,Muslim,Muslim,0.6,European,0.4
mariya,Russia,European,European,0.6,Jewish,0.2
mariya,Ukraine,European,European,0.6,Jewish,0.2
mariya,Belarus,European,European,0.6,Jewish,0.2
mariya,Uzbekistan,Muslim,European,0.6,Jewish,0.2
mariya,Bulgaria,European,European,0.6,Jewish,0.2
mariya,Kazakhstan,Muslim,European,0.6,Jewish,0.2
mariya,Kyrgyzstan,Muslim,European,0.6,Jewish,0.2
mariya,Azerbaijan,Muslim,European,0.6,Jewish,0.2
pablo,Argentina,Hispanic,Hispanic,0.4,European,0.3
pablo,Puerto Rico,Hispanic,Hispanic,0.4,European,0.3
pablo,Uruguay,Hispanic,Hispanic,0.4,European,0.3
pablo,Peru,Hispanic,Hispanic,0.4,European,0.3
pablo,Honduras,Hispanic,Hispanic,0.4,European,0.3
pablo,Venezuela,Hispanic,Hispanic,0.4,European,0.3
pablo,Switzerland,European,Hispanic,0.4,European,0.3
pablo,Costa Rica,Hispanic,Hispanic,0.4,European,0.3
pablo,Ecuador,Hispanic,Hispanic,0.4,European,0.3
pablo,Mexico,Hispanic,Hispanic,0.4,European,0.3
pablo,Chile,Hispanic,Hispanic,0.4,European,0.3
pablo,Cuba,Hispanic,Hispanic,0.4,European,0.3
pablo,Paraguay,Hispanic,Hispanic,0.4,European,0.3
pablo,Sweden,Nordic,Hispanic,0.4,European,0.3
pablo,Colombia,Hispanic,Hispanic,0.4,European,0.3
pablo,Panama,Hispanic,Hispanic,0.4,European,0.3
pablo,Jamaica,Hispanic,Hispanic,0.4,European,0.3
pablo,Guatemala,Hispanic,Hispanic,0.4,European,0.3
pablo,Philippines,East Asian,Hispanic,0.4,European,0.3
jess,Cuba,Hispanic,Hispanic,0.4,East Asian,0.3
jess,Mexico,Hispanic,Hispanic,0.4,East Asian,0.3
jess,Argentina,Hispanic,Hispanic,0.4,East Asian,0.3
jess,Venezuela,Hispanic,Hispanic,0.4,East Asian,0.3
jess,Chile,Hispanic,Hispanic,0.4,East Asian,0.3
jess,Brazil,Hispanic,Hispanic,0.4,East Asian,0.3
jess,Puerto Rico,Hispanic,Hispanic,0.4,East Asian,0.3
jess,Philippines,East Asian,Hispanic,0.4,East Asian,0.3
jess,Colombia,Hispanic,Hispanic,0.4,East Asian,0.3
jess,Uruguay,Hispanic,Hispanic,0.4,East Asian,0.3
jess,Dominican Republic,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Cuba,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Chile,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Argentina,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Mexico,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Costa Rica,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Colombia,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Nicaragua,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Uruguay,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Venezuela,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Puerto Rico,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Ecuador,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Peru,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Guatemala,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Curacao,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Boliva,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Dominican Republic,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Philippines,East Asian,Hispanic,0.4,East Asian,0.3
juan,South Africa,African,Hispanic,0.4,East Asian,0.3
juan,El Salvador,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Andorra,European,Hispanic,0.4,East Asian,0.3
juan,Panama,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Paraguay,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Brazil,Hispanic,Hispanic,0.4,East Asian,0.3
juan,Equatorial Guinea,African,Hispanic,0.4,East Asian,0.3
juan,Honduras,Hispanic,Hispanic,0.4,East Asian,0.3
aleksey,Belarus,European,European,0.5,Muslim,0.2
aleksey,Russia,European,European,0.5,Muslim,0.2
aleksey,Uzbekistan,Muslim,European,0.5,Muslim,0.2
aleksey,Kazakhstan,Muslim,European,0.5,Muslim,0.2
aleksey,Israel,Jewish,European,0.5,Muslim,0.2
aleksey,Azerbaijan,Muslim,European,0.5,Muslim,0.2
aleksey,Kyrgyzstan,Muslim,European,0.5,Muslim,0.2
mara,Argentina,Hispanic,Hispanic,0.7,Nordic,0.1
mara,Venezuela,Hispanic,Hispanic,0.7,Nordic,0.1
mara,Mexico,Hispanic,Hispanic,0.7,Nordic,0.1
mara,Cuba,Hispanic,Hispanic,0.7,Nordic,0.1
mara,Peru,Hispanic,Hispanic,0.7,Nordic,0.1
mara,Paraguay,Hispanic,Hispanic,0.7,Nordic,0.1
mara,Colombia,Hispanic,Hispanic,0.7,Nordic,0.1
mara,Ecuador,Hispanic,Hispanic,0.7,Nordic,0.1
mara,El Salvador,Hispanic,Hispanic,0.7,Nordic,0.1
mara,Guatemala,Hispanic,Hispanic,0.7,Nordic,0.1
mara,Portugal,European,Hispanic,0.7,Nordic,0.1
mara,Panama,Hispanic,Hispanic,0.7,Nordic,0.1
mara,Dominican Republic,Hispanic,Hispanic,0.7,Nordic,0.1
mara,Puerto Rico,Hispanic,Hispanic,0.7,Nordic,0.1
mara,Serbia,European,Hispanic,0.7,Nordic,0.1
mara,Honduras,Hispanic,Hispanic,0.7,Nordic,0.1
mara,Boliva,Hispanic,Hispanic,0.7,Nordic,0.1
mara,Costa Rica,Hispanic,Hispanic,0.7,Nordic,0.1
mara,Chile,Hispanic,Hispanic,0.7,Nordic,0.1
giorgos,Greece,Greek,Greek,0.7,European,0.3
giorgos,Cyprus,European,Greek,0.7,European,0.3
jouan,Cameroon,African,European,0.4,Muslim,0.3
antoine,Cameroon,African,European,0.4,African,0.3
antoine,Saint Kitts,Hispanic,European,0.4,African,0.3
antoine,Gabon,African,European,0.4,African,0.3
antoine,Lebanon,Muslim,European,0.4,African,0.3
antoine,Andorra,European,European,0.4,African,0.3
antoine,Belgium,European,European,0.4,African,0.3
antoine,Switzerland,European,European,0.4,African,0.3
antoine,Burundi,African,European,0.4,African,0.3
antoine,Brazil,Hispanic,European,0.4,African,0.3
antoine,Republic of Congo,African,European,0.4,African,0.3
antoine,Central African Republic,African,European,0.4,African,0.3
antoine,Egypt,Muslim,European,0.4,African,0.3
antoine,Netherlands,European,European,0.4,African,0.3
antoine,Luxembourg,European,European,0.4,African,0.3
salim,Turkey,Muslim,Muslim,0.4,South Asian,0.2
salim,Algeria,Muslim,Muslim,0.4,South Asian,0.2
salim,Colombia,Hispanic,Muslim,0.4,South Asian,0.2
salim,Sudan,Muslim,Muslim,0.4,South Asian,0.2
salim,Trinidad,Hispanic,Muslim,0.4,South Asian,0.2
salim,Bulgaria,European,Muslim,0.4,South Asian,0.2
salim,Pakistan,Muslim,Muslim,0.4,South Asian,0.2
carlos,Chile,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Nicaragua,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Mexico,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Uruguay,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Peru,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Argentina,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Portugal,European,Hispanic,0.4,Nordic,0.2
carlos,Angola,African,Hispanic,0.4,Nordic,0.2
carlos,Costa Rica,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Cuba,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Colombia,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Boliva,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Puerto Rico,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Honduras,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Brazil,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Philippines,East Asian,Hispanic,0.4,Nordic,0.2
carlos,Venezuela,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Guatemala,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Panama,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,El Salvador,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Andorra,European,Hispanic,0.4,Nordic,0.2
carlos,Paraguay,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Ecuador,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Dominican Republic,Hispanic,Hispanic,0.4,Nordic,0.2
carlos,Switzerland,European,Hispanic,0.4,Nordic,0.2
carlos,New Zealand,East Asian,Hispanic,0.4,Nordic,0.2
